abstract_id,session_title,abstract_title,ground_truth,expected_indication,litellm_gemini_indication_response,litellm_gemini_success,litellm_gemini_selected_source,litellm_gemini_confidence_score,litellm_gemini_reasoning,litellm_gemini_rules_retrieved,litellm_gemini_components_identified,litellm_gemini_quality_metrics_completeness,litellm_gemini_quality_metrics_rule_adherence,litellm_gemini_quality_metrics_clinical_accuracy,litellm_gemini_quality_metrics_formatting_compliance,litellm_gemini_llm_calls
393639,Investigational Immunotherapy,Analysis Of Pulmonary Adverse Events Associated With Immune Checkpoint Inhibitors Based On Faers And Vigibase Database,,,Pulmonary Adverse Event,True,abstract_title,0.95,"The text describes an analysis of 'Pulmonary Adverse Events' associated with a drug class. No specific therapeutic indication (e.g., specific cancer type) for the drugs is mentioned. Therefore, the condition being studied, 'Pulmonary Adverse Events', is extracted. Standard formatting rules were applied: the term was converted to singular form ('Events' to 'Event') and formatted in Title Case.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To enforce Title Case formatting for the extracted indication.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To convert the plural term 'Adverse Events' to the singular 'Adverse Event' as per the Singular rule.""}]","[{""component"": ""Pulmonary Adverse Events"", ""type"": ""Condition"", ""normalized_form"": ""Pulmonary Adverse Event"", ""rule_applied"": ""Singular""}, {""component"": ""Immune Checkpoint Inhibitors"", ""type"": ""Drug Class"", ""normalized_form"": ""Immune Checkpoint Inhibitors"", ""rule_applied"": ""None""}]",1.0,1.0,0.95,1.0,0
295345,Chronic lymphocytic leukemia (CLL): What is the optimal first-line therapy?,Presentation by Expert,Chronic lymphocytic leukemia,Chronic Lymphocytic Leukemia,"Chronic Lymphocytic Leukemia (CLL), First-Line Therapy",True,Chronic lymphocytic leukemia (CLL): What is the optimal first-line therapy?,0.98,The session title explicitly mentions the condition 'Chronic lymphocytic leukemia (CLL)' and the treatment setting 'first-line therapy'. The abstract title is generic and not useful. The indication is formatted to Title Case and includes the specific line of therapy identified.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Indication text must be in Title Case.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Line of therapy""], ""reason"": ""Normalize 'first-line' to 'First-Line' and include 'Therapy' or 'Treatment' if specified.""}]","[{""component"": ""Chronic lymphocytic leukemia (CLL)"", ""type"": ""Condition"", ""normalized_form"": ""Chronic Lymphocytic Leukemia (CLL)"", ""rule_applied"": ""Preserve abbreviation in parentheses; apply Title Case""}, {""component"": ""first-line therapy"", ""type"": ""Treatment Line"", ""normalized_form"": ""First-Line Therapy"", ""rule_applied"": ""Normalize line of therapy casing""}]",1.0,1.0,1.0,1.0,0
393652,Melanoma And Other Skin Tumours,Adjuvant Treatment With Anti-Pd-1 In Acral Melanoma Patients: A Nationwide Study,Acral Melanoma,Acral Melanoma,Acral Melanoma,True,Abstract Title,0.95,"The abstract title specifies 'Acral Melanoma Patients' as the target population. 'Adjuvant Treatment With Anti-Pd-1' represents the intervention and setting, which are typically excluded from the core indication unless defining a specific line of therapy essential to the indication's identity. The session title 'Melanoma And Other Skin Tumours' provides the broader context but is less specific. The term 'Patients' is removed per standard cleaning rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To apply standard casing rules (Title Case) and remove extra whitespace.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General"", ""Suffix Removal""], ""reason"": ""To identify and remove terms like 'Patients' or 'Subjects' from the disease string.""}, {""category"": ""Disease / Condition"", ""subcategories"": [""General""], ""reason"": ""To extract the primary disease entity from the context.""}]","[{""component"": ""Acral Melanoma"", ""type"": ""Disease"", ""normalized_form"": ""Acral Melanoma"", ""rule_applied"": ""Extract Disease Entity""}, {""component"": ""Patients"", ""type"": ""Population Term"", ""normalized_form"": """", ""rule_applied"": ""Remove Population Suffix""}, {""component"": ""Adjuvant Treatment"", ""type"": ""Treatment Setting"", ""normalized_form"": """", ""rule_applied"": ""Exclude Intervention/Setting""}]",1.0,1.0,1.0,1.0,0
344512,"New Insights into Cancer Initiation, Evolution, Therapy and Survivorship through Big Data Analysis",Ordered and selective patterns of cancer genome evolution revealed by lineage tracing of sporadic p53 loss,cancer,Cancer ,Cancer,True,Abstract Title,0.95,"The text discusses 'cancer genome evolution' and 'cancer initiation'. The primary disease entity identified is 'cancer'. Per the singularization and title casing rules, 'cancer' is formatted as 'Cancer'. 'Sporadic p53 loss' is a molecular mechanism/characteristic associated with the cancer but 'Cancer' is the broad indication.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication is formatted in Title Case.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To ensure the indication is in the singular form.""}]","[{""component"": ""cancer"", ""type"": ""Disease"", ""normalized_form"": ""Cancer"", ""rule_applied"": ""Singular; Title Case""}]",1.0,1.0,1.0,1.0,0
295375,"Gilead and Kite Oncology - Redefining the Lines of TNBC, Real-world management: improving survival for patients with metastatic TNBC",TNBC today: How can we increase survival for a very heterogenous and aggressive disease?,TNBC ,Triple-Negative Breast Cancer,Metastatic triple-negative breast cancer,True,session_title,0.98,"The indication was extracted from the session title context 'patients with metastatic TNBC'. The abbreviation TNBC was expanded to Triple-negative breast cancer, and the modifier 'Metastatic' was retained to accurately reflect the disease stage specified.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Apply sentence case to the generated indication.""}, {""category"": ""Disease / Condition"", ""subcategories"": [""Abbreviation""], ""reason"": ""Expand common medical abbreviations (TNBC to Triple-negative breast cancer).""}]","[{""component"": ""metastatic"", ""type"": ""stage"", ""normalized_form"": ""Metastatic"", ""rule_applied"": ""Keep specific disease stage modifiers""}, {""component"": ""TNBC"", ""type"": ""disease"", ""normalized_form"": ""triple-negative breast cancer"", ""rule_applied"": ""Expand standard oncology abbreviations""}]",1.0,1.0,1.0,1.0,0
213477,"MP11: Pediatric Urology: Neurogenic Bladder, Reconstruction & Urologic Emergencies",Endoscopic Injection Of The Bladder Neck Using Dextranomer Hyaluronate (Dx/Ha) In The Pediatric Patient: Results Of A Single Center Analysis With Long Term Follow Up,Neurogenic Bladder;;Pediatric,Pediatric Neurogenic Bladder,Neurogenic Bladder,True,Session Title,0.9,"The Session Title explicitly categorizes the presentation under 'Neurogenic Bladder', which provides the specific medical condition context for the procedure described in the Abstract Title ('Endoscopic Injection Of The Bladder Neck Using Dextranomer Hyaluronate'). While the abstract title specifies the intervention and the 'Pediatric Patient' population, 'Neurogenic Bladder' is the distinct medical indication treated. The indication is formatted in Title Case and Singular form according to the retrieved rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Rule ID 7: Convert finalized medical-indication phrase to Title Case.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Rule ID 8: Convert to Singular form.""}]","[{""component"": ""Neurogenic Bladder"", ""type"": ""Condition"", ""normalized_form"": ""Neurogenic Bladder"", ""rule_applied"": ""Title Case""}, {""component"": ""Pediatric Patient"", ""type"": ""Population"", ""normalized_form"": ""Pediatric Patient"", ""rule_applied"": ""Excluded from Indication (Population)""}, {""component"": ""Endoscopic Injection Of The Bladder Neck"", ""type"": ""Procedure"", ""normalized_form"": ""Endoscopic Injection Of The Bladder Neck"", ""rule_applied"": ""Context for Indication""}]",1.0,1.0,0.95,1.0,0
262670,Myeloproliferative neoplasms - Clinical,Higher Estimated Plasma Volume Status Is Associated With Increased Thrombotic Risk And Impaired Survival In Patients With Primary Myelofibrosis,Primary;;Myelofibrosis,Primary Myelofibrosis,primary myelofibrosis,True,Abstract title,0.98,The abstract title explicitly identifies the patient population as 'Patients With Primary Myelofibrosis'. This is more specific than the session title 'Myeloproliferative neoplasms'. The indication is extracted and formatted to lower case following standard indication extraction conventions.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the indication is formatted in lower case and follows general extraction guidelines.""}, {""category"": ""Disease specific"", ""subcategories"": [""General""], ""reason"": ""To correctly identify the specific type of myelofibrosis mentioned.""}]","[{""component"": ""primary"", ""type"": ""modifier"", ""normalized_form"": ""primary"", ""rule_applied"": ""Include descriptive modifiers that define the specific disease entity.""}, {""component"": ""myelofibrosis"", ""type"": ""disease_entity"", ""normalized_form"": ""myelofibrosis"", ""rule_applied"": ""Extract the core disease name.""}]",1.0,1.0,1.0,1.0,0
262704,Platelet disorders,Low Serum Bdnf Levels Are Associated With Lower Platelets' Cd62P Reactivity And Increased Bleeding Tendency In Patients With Gaucher Disease,Gaucher Disease,Gaucher Disease,Gaucher disease,True,Abstract Title,0.98,"The abstract title explicitly identifies the patient population as 'Patients With Gaucher Disease'. While the session title 'Platelet disorders' provides context, the specific medical condition being studied is Gaucher disease, making it the primary indication. The phrase 'Patients With' was removed as per standard extraction rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To determine correct capitalization (Gaucher disease vs Gaucher Disease) and general extraction cleanup.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""To identify and remove non-indicative prefixes like 'Patients With'.""}]","[{""component"": ""Gaucher Disease"", ""type"": ""Disease"", ""normalized_form"": ""Gaucher disease"", ""rule_applied"": ""Eponym capitalization rule (Gaucher) and lowercasing common noun (disease)""}]",1.0,1.0,1.0,1.0,0
393855,"Nsclc, Metastatic",First-Line Osimertinib In Patients With Egfr Mutated Lung Cancer With Uncommon Mutations (Ocelot Study - Interim Analysis),Egfr;;Mutated;;Lung Cancer,EGFR-Mutated Lung Cancer,First-line treatment of metastatic non-small cell lung cancer (NSCLC) with uncommon EGFR mutations,True,Abstract Title and Session Title,0.95,"The indication was constructed by combining the disease stage 'Metastatic' and type 'Nsclc' from the session title with the therapy line 'First-Line' and patient subgroup 'Egfr Mutated... Uncommon Mutations' from the abstract title. 'Nsclc' was expanded to 'non-small cell lung cancer' for clarity, and 'Egfr' was normalized to 'EGFR' per standard gene nomenclature. The phrase 'In Patients With' was converted to standard indication format 'treatment of...'.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the final output follows sentence case and standard grammar (e.g., capitalizing the first letter).""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Biomarker"", ""Gene Nomenclature""], ""reason"": ""To enforce correct capitalization of gene symbols (e.g., changing 'Egfr' to 'EGFR').""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Line of Therapy""], ""reason"": ""To standardize the formatting of therapy lines (e.g., 'First-Line' to 'First-line').""}]","[{""component"": ""First-Line"", ""type"": ""Line of Therapy"", ""normalized_form"": ""First-line"", ""rule_applied"": ""Standardize Line of Therapy""}, {""component"": ""Nsclc"", ""type"": ""Disease"", ""normalized_form"": ""Non-small cell lung cancer (NSCLC)"", ""rule_applied"": ""Expand Abbreviations""}, {""component"": ""Metastatic"", ""type"": ""Stage"", ""normalized_form"": ""Metastatic"", ""rule_applied"": ""Preserve Disease Stage""}, {""component"": ""Egfr Mutated"", ""type"": ""Biomarker"", ""normalized_form"": ""EGFR mutations"", ""rule_applied"": ""Gene Symbol Capitalization""}, {""component"": ""Uncommon Mutations"", ""type"": ""Biomarker Detail"", ""normalized_form"": ""uncommon mutations"", ""rule_applied"": ""Lowercase descriptive terms""}]",1.0,1.0,0.98,1.0,0
344703,Liquid Biopsies: Circulating Nucleic Acids and Circulating Tumor Cells 1,Development of a genome-wide methylome enrichment platform for multi-cancer early detection (MCED),cancer,Cancer,Multi-cancer early detection,True,abstract_title,0.95,"The abstract title describes a platform developed for 'multi-cancer early detection'. Terms indicating the methodology ('Development of...', 'platform for...') were removed to isolate the clinical indication. The abbreviation (MCED) was removed in favor of the full term, and sentence casing was applied.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Enforce sentence case for the final indication string.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Remove investigational context words (e.g., 'Development of', 'platform') to isolate the disease or condition.""}, {""category"": ""Formatting"", ""subcategories"": [""Abbreviations""], ""reason"": ""Prefer full term over abbreviations; removed '(MCED)'.""}]","[{""component"": ""multi-cancer"", ""type"": ""Target Disease Group"", ""normalized_form"": ""Multi-cancer"", ""rule_applied"": ""Capitalization correction""}, {""component"": ""early detection"", ""type"": ""Clinical Objective"", ""normalized_form"": ""early detection"", ""rule_applied"": ""Exact extraction""}]",1.0,1.0,0.98,1.0,0
393888,"Nsclc, Metastatic",Updated Patient-Reported Outcomes From The Crown Study: Analyses In First-Line Alk+ Patients With (W) And Without (W/O) Baseline Brain Metastases (Bms) And W Or W/O Central Nervous System Adverse Events (Cns Aes),First-Line;;Alk+;;Metastatic;;Nsclc,First-Line ALK-Postive Metastatic Non-Small Cell Lung Cancer,ALK-positive metastatic non-small cell lung cancer (NSCLC),True,abstract_title,0.95,"Extracted 'Nsclc' as the primary disease and normalized to 'non-small cell lung cancer (NSCLC)'. Identified 'Metastatic' from the session title as the stage. Identified 'Alk+' from the abstract title as the specific biomarker 'ALK-positive'. The 'First-Line' mention confirms the treatment setting but the core medical indication is defined by the disease, stage, and biomarker.","[{""category"": ""Common Check points"", ""subcategories"": [""Acronyms"", ""Casing""], ""reason"": ""To ensure 'Nsclc' is expanded to 'non-small cell lung cancer (NSCLC)' and 'Alk' is uppercased to 'ALK'.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Biomarker""], ""reason"": ""To correctly format 'Alk+' as 'ALK-positive'.""}, {""category"": ""Disease/Condition"", ""subcategories"": [""Normalization""], ""reason"": ""To standardise 'Nsclc, Metastatic' into the phrase 'Metastatic non-small cell lung cancer'.""}]","[{""component"": ""Nsclc"", ""type"": ""Disease"", ""normalized_form"": ""non-small cell lung cancer (NSCLC)"", ""rule_applied"": ""Acronym Expansion""}, {""component"": ""Metastatic"", ""type"": ""Stage"", ""normalized_form"": ""Metastatic"", ""rule_applied"": ""Standard Casing""}, {""component"": ""Alk+"", ""type"": ""Biomarker"", ""normalized_form"": ""ALK-positive"", ""rule_applied"": ""Biomarker Formatting""}]",1.0,1.0,1.0,1.0,0
410286,"Kidney Transplantation: Biomarkers, New and Old",Differential cfDNA Methylation in Kidney Allograft Rejection,,,Kidney Allograft Rejection,True,abstract_title,0.98,"The abstract title explicitly identifies 'Kidney Allograft Rejection' as the condition where differential cfDNA methylation is being studied (indicated by the preposition 'in'). This is a specific pathological condition, whereas 'Kidney Transplantation' in the session title is the broader procedural context. The indication is extracted directly and formatted according to standard rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case to the extracted indication (Rule ID 7).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Verified the indication is in Singular form (Rule ID 8).""}]","[{""component"": ""Kidney"", ""type"": ""Anatomy"", ""normalized_form"": ""Kidney"", ""rule_applied"": ""Title Case""}, {""component"": ""Allograft Rejection"", ""type"": ""Condition"", ""normalized_form"": ""Allograft Rejection"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
410288,"Kidney Transplantation: Biomarkers, New and Old",Elevated Glycolytic Markers in Urinary Extracellular Vesicles in Kidney Transplant T Cell-Mediated Rejection,,,Kidney transplant T cell-mediated rejection,True,abstract_title,0.95,"The abstract title explicitly mentions 'Kidney Transplant T Cell-Mediated Rejection', which represents the specific pathological condition being studied. This is more specific than the session title 'Kidney Transplantation'. The casing was normalized to sentence case, keeping standard capitalization for 'T cell'.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the indication follows sentence case and does not end with punctuation.""}, {""category"": ""Indication"", ""subcategories"": [""Specificity""], ""reason"": ""To select the most specific disease or condition available in the source text.""}]","[{""component"": ""Kidney transplant"", ""type"": ""Context/Procedure"", ""normalized_form"": ""Kidney transplant"", ""rule_applied"": ""Sentence case normalization""}, {""component"": ""T Cell-Mediated Rejection"", ""type"": ""Condition/Disease"", ""normalized_form"": ""T cell-mediated rejection"", ""rule_applied"": ""Preserve T cell capitalization, lowercase remainder""}]",1.0,1.0,1.0,1.0,0
393942,"Nsclc, Metastatic",Recurrence Of Infusion-Related Reaction (Irrs) Associated To Avimantamab,Nsclc;;Metastatic,Metastatic Non-Small Cell Lung Cancer,Metastatic Non-Small Cell Lung Cancer,True,Session Title,0.98,"The session title 'Nsclc, Metastatic' provides a clear disease entity and stage. 'Nsclc' is a standard abbreviation for Non-Small Cell Lung Cancer. 'Metastatic' specifies the stage. The abstract title refers to an adverse event (Infusion-Related Reaction) and the drug name, verifying the context but not providing the indication itself. The abbreviation was expanded and the stage placed as a pre-modifier per standard medical nomenclature.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the output follows title casing standards and general formatting rules.""}, {""category"": ""Disease/Condition"", ""subcategories"": [""Abbreviation"", ""Structure""], ""reason"": ""To handle the expansion of 'Nsclc' to 'Non-Small Cell Lung Cancer' and determine the correct word order for the stage.""}]","[{""component"": ""Nsclc"", ""type"": ""Disease"", ""normalized_form"": ""Non-Small Cell Lung Cancer"", ""rule_applied"": ""Abbreviation Expansion""}, {""component"": ""Metastatic"", ""type"": ""Stage/Subtype"", ""normalized_form"": ""Metastatic"", ""rule_applied"": ""Standardization""}]",1.0,1.0,1.0,1.0,0
410383,Kidney Transplantation: New Translational Insights,Outcomes Associated with Sodium-Glucose Cotransporter-2 Inhibitors in Kidney Transplant Recipients: A Real-World Analysis Using a Global Federated Database,,,Kidney transplantation,True,abstract_title,0.95,"The abstract title specifies the study population as 'Kidney Transplant Recipients'. Following standard extraction protocols, the indication is normalized to the underlying procedure 'Kidney transplantation'. The session title confirms the context.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the generated indication follows sentence case conventions.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Recipients""], ""reason"": ""To map 'Recipients' terminology to the primary procedure or condition.""}]","[{""component"": ""Kidney Transplant Recipients"", ""type"": ""Population"", ""normalized_form"": ""Kidney transplantation"", ""rule_applied"": ""Map Recipient to Procedure""}]",1.0,1.0,0.98,1.0,0
230183,Breast Cancer-Metastatic,Treatment of alpelisib induced hyperglycemia with sodium-glucose cotransporter-2 inhibitors: A single institution experience.,hyperglycemia ,Hyperglycemia ,Metastatic breast cancer,True,session_title,0.95,"The session title clearly identifies the primary disease condition (Breast Cancer) and its stage (Metastatic). The abstract title focuses on the management of an adverse event (hyperglycemia) resulting from treatment, but the underlying medical indication for the patient population is Metastatic breast cancer.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To determine the correct capitalization for the extracted indication.""}, {""category"": ""Indication Structure"", ""subcategories"": [""Ordering""], ""reason"": ""To ensure the stage 'Metastatic' correctly modifies the disease 'breast cancer'.""}]","[{""component"": ""Metastatic"", ""type"": ""Stage/Qualifier"", ""normalized_form"": ""metastatic"", ""rule_applied"": ""Standardize stage terminology""}, {""component"": ""Breast Cancer"", ""type"": ""Disease Name"", ""normalized_form"": ""breast cancer"", ""rule_applied"": ""Lowercase common disease names""}]",1.0,1.0,0.98,1.0,0
181043,Health Services Research-Non-Malignant Conditions: Poster I,Integrative Hematology Oncology Fellowship Program: A National Survey Based Analysis of Need,,,Non-Malignant Condition,True,Session Title,0.85,"The session title explicitly categorizes the content under 'Non-Malignant Conditions'. While the abstract title refers to a 'Hematology Oncology Fellowship Program', this describes a medical specialty and educational context rather than a specific patient pathology. Therefore, the broader disease category from the session title is extracted. The term is singularized and title-cased according to the rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case to the extracted indication.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Converted plural 'Conditions' to singular 'Condition' based on singularization rules.""}]","[{""component"": ""Non-Malignant Conditions"", ""type"": ""Disease Category"", ""normalized_form"": ""Non-Malignant Condition"", ""rule_applied"": ""Singularization""}]",1.0,1.0,0.9,1.0,0
148309,Myeloproliferative Neoplasms - Clinical,Jak2V617F Allele Burden: An Independent Predictor Of Overt Fibrosis In Primary Myelofibrosis,Primary;;Myelofibrosis,Primary Myelofibrosis,Primary Myelofibrosis,True,abstract_title,0.99,"The specific disease entity 'Primary Myelofibrosis' is identified in the abstract title. The session title 'Myeloproliferative Neoplasms' represents a broader disease category, but the abstract specifically studies a predictor within Primary Myelofibrosis. In accordance with the retrieved 'Casing' rule (Rule ID 7), the indication is formatted in Title Case.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication is formatted in the required Title Case.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To ensure the indication is in the singular form.""}]","[{""component"": ""Primary Myelofibrosis"", ""type"": ""Disease"", ""normalized_form"": ""Primary Myelofibrosis"", ""rule_applied"": ""Title Case conversion per Rule ID 7""}]",1.0,1.0,1.0,1.0,0
263003,Acute myeloid leukemia - Clinical,Utility Of Flt3 Inhibitors In Patients With Acute Myeloid Leukemia (Aml) And T(6;9)(P22;Q34),Acute Myeloid Leukemia,Acute Myeloid Leukemia,Acute Myeloid Leukemia (AML) with t(6;9)(p22;q34),True,Utility Of Flt3 Inhibitors In Patients With Acute Myeloid Leukemia (Aml) And T(6;9)(P22;Q34),0.98,The abstract title explicitly specifies the patient population as those with 'Acute Myeloid Leukemia (Aml)' and the specific cytogenetic abnormality 'T(6;9)(P22;Q34)'. The indication is constructed by combining the disease name and the genetic mutation. 'Aml' is normalized to 'AML' and the translocation notation is corrected to standard cytogenetic format 't(6;9)(p22;q34)' for clinical accuracy.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case to the disease name 'Acute Myeloid Leukemia' and kept the preposition 'with' in lower case, following the retrieved casing rule.""}, {""category"": ""Common Check points"", ""subcategories"": [""Abbreviations""], ""reason"": ""Normalized 'Aml' to 'AML' as a recognized medical abbreviation.""}]","[{""component"": ""Acute Myeloid Leukemia"", ""type"": ""Disease"", ""normalized_form"": ""Acute Myeloid Leukemia"", ""rule_applied"": ""Title Case""}, {""component"": ""Aml"", ""type"": ""Abbreviation"", ""normalized_form"": ""AML"", ""rule_applied"": ""Abbreviation Normalization""}, {""component"": ""T(6;9)(P22;Q34)"", ""type"": ""Genetic Mutation"", ""normalized_form"": ""t(6;9)(p22;q34)"", ""rule_applied"": ""Standard Cytogenetic Notation""}]",1.0,1.0,1.0,1.0,0
410466,Acute Kidney Injury,AKI and Spontaneous Rupture of the Urinary Collecting System,AKI,Acute Kidney Injury,Acute kidney injury and spontaneous rupture of the urinary collecting system,True,abstract_title,0.98,"The indication was extracted from the abstract title, which provides a more specific composite condition than the session title. The abbreviation 'AKI' was expanded to 'Acute kidney injury', and the entire phrase was formatted in sentence case according to standard indication rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the indication follows sentence case formatting and standard grammar.""}, {""category"": ""Abbreviation"", ""subcategories"": [""General""], ""reason"": ""To identify and expand the medical abbreviation 'AKI'.""}]","[{""component"": ""AKI"", ""type"": ""Abbreviation"", ""normalized_form"": ""Acute kidney injury"", ""rule_applied"": ""Expand abbreviations""}, {""component"": ""Spontaneous Rupture of the Urinary Collecting System"", ""type"": ""Medical Condition"", ""normalized_form"": ""spontaneous rupture of the urinary collecting system"", ""rule_applied"": ""Sentence casing""}]",1.0,1.0,1.0,1.0,0
181105,Outcomes Research-Non-Malignant Conditions: Poster I,Vaso-Occlusive Events in Pediatric Sickle Cell Disease: Quantifying Social Disadvantage and Its Impact on Hospitalizations,Pediatric;;Sickle Cell Disease,Pediatric Sickle Cell Disease,Pediatric Sickle Cell Disease,True,Vaso-Occlusive Events in Pediatric Sickle Cell Disease: Quantifying Social Disadvantage and Its Impact on Hospitalizations,0.95,"The text follows the pattern 'Condition X in Disease Y' ('Vaso-Occlusive Events in Pediatric Sickle Cell Disease'). Based on standard medical indication extraction guidelines and the provided rules, the primary disease 'Sickle Cell Disease' modified by the specific patient subgroup 'Pediatric' is extracted. 'Vaso-Occlusive Events' describes the specific complication or outcome being studied within this indication, rather than the indication itself, similar to the exclusion of symptoms or events in the 'Singular' rule examples (e.g., 'Surgeon fatigue in...'). The phrase is formatted in Title Case as per the 'Casing' rule.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Rule requires converting the finalized indication to Title Case.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Rule requires singularization of terms, though 'Sickle Cell Disease' is already singular. The logic of extracting the disease from 'X in Y' patterns is inferred from examples.""}]","[{""component"": ""Pediatric Sickle Cell Disease"", ""type"": ""Disease/Condition"", ""normalized_form"": ""Pediatric Sickle Cell Disease"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
164735,The Interplay Between COVID and other Infections,Reduction in Bloodborne Pathogen Splash Exposures After Implementation of Universal Masking and Eye Protection for COVID-19,,,COVID-19,True,Reduction in Bloodborne Pathogen Splash Exposures After Implementation of Universal Masking and Eye Protection for COVID-19,0.98,"Identified 'COVID-19' as the primary medical condition addressed by the intervention (masking and eye protection). The term is specific and clinically standard. While 'Bloodborne Pathogen Splash Exposures' is mentioned, it serves as the outcome measure rather than the indication for the intervention.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication follows Title Case formatting (Rule ID 7).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To check for singularization requirements, though 'COVID-19' is already singular (Rule ID 8).""}]","[{""component"": ""COVID-19"", ""type"": ""Disease"", ""normalized_form"": ""COVID-19"", ""rule_applied"": ""Standard Abbreviation Preservation""}]",1.0,1.0,1.0,1.0,0
312263,Moving on Up: Changing How We Define Early Knee OA and Get People Moving,Biomarker-Based Stratification in Osteoarthritis Patients and in Those at Risk: Advances in the Field,Osteoarthritis ,Osteoarthritis ,Knee Osteoarthritis,True,"session_title: Moving on Up: Changing How We Define Early Knee OA and Get People Moving
abstract_title: Biomarker-Based Stratification in Osteoarthritis Patients and in Those at Risk: Advances in the Field",0.95,"The input text contains specific mentions of 'Knee OA' and 'Osteoarthritis Patients'. The abbreviation 'OA' is resolved to 'Osteoarthritis' based on the explicit usage in the abstract title. The term 'Patients' is excluded as it refers to the population rather than the condition itself. 'Knee Osteoarthritis' captures the specific anatomical site and condition mentioned in the session title, which defines the primary scope. Standard Title Case formatting is applied.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To enforce Title Case formatting for the extracted indication.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To handle singular/plural forms and ensure standard disease naming conventions.""}]","[{""component"": ""Knee"", ""type"": ""Anatomic Site"", ""normalized_form"": ""Knee"", ""rule_applied"": ""N/A""}, {""component"": ""OA"", ""type"": ""Abbreviation"", ""normalized_form"": ""Osteoarthritis"", ""rule_applied"": ""Expansion based on context""}, {""component"": ""Osteoarthritis"", ""type"": ""Disease/Condition"", ""normalized_form"": ""Osteoarthritis"", ""rule_applied"": ""Singular Rule (Implicit)""}]",1.0,1.0,1.0,1.0,0
